File Type,Files Deleted,Files Created,Files Written,Directories Created,Opened REG keys,DLLs Loaded,Hosts,VirusTotal
6,0,29,16,6,12,29,0,0
2,0,0,0,0,8,24,5,39
6,0,0,0,1,186,16,0,0
6,0,0,0,0,243,26,0,0
3,0,0,0,0,2,7,5,40
3,0,0,0,0,2,7,3,39
2,0,0,0,0,1,19,3,61
5,0,5,4,1,2,12,3,60
6,0,0,0,0,1,3,0,0
6,0,2,2,7,58,21,0,0
6,0,0,0,1,62,11,0,0
6,5,7,8,20,375,75,0,0
6,0,7,5,8,276,20,0,0
5,0,2,1,0,1,8,3,48
6,0,0,0,0,0,1,0,0
6,0,0,0,0,6,18,0,0
6,0,2,2,2,20,17,0,0
6,0,1,0,11,270,100,0,0
6,1,11,13,3,12,42,0,0
6,0,0,0,0,1,3,0,0
5,0,2,1,0,1,8,3,0
6,0,2,0,1,5,7,0,0
6,0,0,0,0,17,9,0,0
4,0,0,0,0,0,0,3,33
2,0,1,1,0,13,24,3,54
6,3,3,3,1,52,53,0,0
6,0,4,4,0,8,7,0,0
0,0,0,0,0,5,20,5,54
6,2,8,6,8,297,34,0,0
6,1,2,1,1,12,12,0,0
2,0,0,0,0,0,1,3,62
6,0,0,0,0,4,5,0,0
6,0,0,0,1,186,16,0,0
6,1,15,14,15,285,19,0,0
6,4,97,99,57,204,78,0,0
6,0,2,2,7,69,22,0,0
3,0,0,0,0,2,7,3,41
6,0,0,0,0,0,2,0,0
4,0,0,0,1,54,14,3,36
2,0,0,0,2,1,1,4,60
6,0,0,0,0,0,1,0,0
6,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,3,60
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,7,3,41
1,0,1,0,2,272,13,3,54
6,0,0,0,0,12,4,0,0
4,0,0,0,0,0,0,4,37
6,0,43,43,15,433,60,0,0
6,0,0,0,0,1,8,0,0
6,0,2,2,7,65,22,0,0
5,0,5,4,1,2,12,5,60
5,0,5,4,1,2,12,3,39
2,0,0,0,0,2,21,3,56
2,0,0,0,0,10,24,3,62
6,0,33,18,7,12,28,0,0
6,0,0,0,1,186,16,0,0
6,0,44,46,28,227,66,0,0
1,0,1,0,2,272,13,5,0
3,0,0,0,0,2,7,3,52
6,0,2,2,7,66,22,0,0
1,1,1,0,2,282,16,3,37
0,1,0,0,0,5,24,3,57
1,0,1,0,2,272,13,3,52
6,0,0,0,0,0,0,0,0
6,0,0,0,0,13,10,0,0
1,0,1,0,2,116,27,3,40
5,0,2,1,0,1,8,3,63
6,0,0,0,0,0,4,0,0
6,1,0,0,0,52,29,0,0
6,1,3,2,1,0,0,0,0
3,0,0,0,0,2,7,3,39
3,0,0,0,0,2,5,3,42
6,0,0,0,0,0,0,0,0
0,1,0,0,0,5,23,3,58
6,0,0,0,0,0,1,0,0
6,0,3,3,5,198,35,0,0
5,0,5,4,1,2,12,3,39
6,0,0,0,0,4,5,0,0
6,0,0,0,6,15,10,0,0
4,0,0,0,0,0,0,6,41
1,0,1,0,2,272,13,4,55
2,0,0,0,0,1,19,3,60
2,0,0,0,0,15,21,3,57
6,0,4,4,2,8,31,0,0
6,28,29,29,6,23,28,0,0
3,0,0,0,0,2,7,3,41
1,1,14,12,12,468,18,3,55
4,0,0,0,0,0,3,3,38
2,0,1,0,0,11,5,4,56
1,28,8,10,2,617,26,3,58
4,0,0,0,0,17,11,4,47
1,1,1,0,2,282,16,3,43
2,2,1,1,1,146,22,4,54
0,0,0,0,0,8,20,3,61
6,6,15,12,11,295,23,0,0
6,1,1,0,6,12,9,0,0
6,0,0,0,0,0,1,0,0
6,0,0,0,0,6,5,0,0
3,0,0,0,0,2,5,3,41
6,1,3,2,3,413,36,0,0
2,0,0,0,0,13,21,3,60
1,1,1,0,2,281,16,3,0
0,0,1,1,0,0,2,5,52
6,0,0,0,0,12,4,0,0
1,2,7,5,8,282,19,3,49
6,1,2,1,1,13,12,0,0
6,0,10,10,1,7,5,0,0
1,1,14,12,12,468,18,3,0
6,0,2,2,4,291,24,0,0
6,4,6,7,15,292,73,0,0
6,3,7,6,6,14,9,0,0
1,0,11,9,13,410,46,3,52
4,0,0,0,0,1,4,3,34
6,2,7,5,8,284,25,0,0
4,0,0,0,0,0,0,3,40
6,10,27,25,12,464,60,0,0
6,2,3,1,8,283,28,0,0
1,0,6,5,9,491,16,3,55
5,0,7,7,1,11,20,3,41
6,1,2,1,2,284,17,0,0
5,0,2,1,0,1,8,3,64
4,0,0,0,0,7,2,3,39
6,0,0,0,0,1,11,0,0
4,0,0,0,0,1,0,2,47
5,0,5,4,1,2,12,3,0
6,0,1,1,0,0,10,0,0
6,1,1,1,2,17,22,0,0
1,0,1,0,2,272,13,3,54
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,5,3,41
6,1,2,1,0,19,26,0,0
6,0,0,0,1,186,16,0,0
4,0,0,0,0,2,0,3,38
6,0,0,0,0,31,29,0,0
6,0,0,1,0,12,4,0,0
4,0,0,0,0,0,0,3,30
6,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1,3,61
1,0,36,36,6,5,2,3,56
2,0,0,0,0,1,18,4,63
2,1,3,1,0,5,18,3,0
2,0,0,0,0,7,19,3,59
5,0,5,4,1,2,12,4,62
6,0,0,0,0,0,0,0,0
6,0,0,0,0,4,5,0,0
4,0,0,0,0,11,8,3,56
3,0,0,0,0,2,7,3,40
3,0,0,0,0,2,7,3,42
5,0,5,4,1,2,12,3,36
0,0,0,0,0,5389,12,4,50
6,3,3,2,1,52,52,0,0
5,0,5,4,1,2,12,4,62
5,0,2,1,0,1,8,3,0
2,0,0,0,0,1,19,3,61
6,0,3,3,3,34,17,0,0
1,0,1,0,2,272,13,4,50
6,0,0,0,0,29,29,0,0
3,0,0,0,0,2,7,3,40
6,0,1,1,2,0,0,0,0
6,0,0,0,0,0,1,0,0
3,0,0,0,0,2,7,3,41
0,0,1,0,0,5,18,3,51
3,0,0,0,0,2,7,3,54
6,8,0,0,0,11,6,0,0
1,3,4,4,4,27,18,3,49
4,0,0,0,0,1,8,3,31
6,0,0,0,0,31,29,0,0
6,0,0,1,11,21,36,0,0
0,0,0,0,0,3,0,3,58
0,0,0,0,0,8,20,3,58
4,0,0,0,0,1,0,1,37
6,0,0,3,1,0,1,0,0
6,0,2,2,7,65,22,0,0
6,0,1,0,0,7,8,0,0
6,2,9,7,8,284,28,0,0
5,0,5,4,1,2,12,3,65
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,5,3,39
0,1,0,0,0,4,14,5,61
3,0,0,0,0,2,7,3,42
6,0,0,0,0,4,1,0,0
3,0,0,0,0,2,5,3,41
3,0,0,0,0,2,7,4,42
6,3,3,3,1,52,53,0,0
3,0,0,0,0,2,5,3,42
6,2,9,7,10,284,23,0,0
6,0,0,0,0,11,10,0,0
5,0,5,4,1,2,12,2,59
6,0,2,0,2,87,28,0,0
6,1,1,1,7,43,27,0,0
6,3,3,1,8,280,15,0,0
0,0,0,0,0,4,14,3,55
6,8,10,10,0,14,38,0,0
6,0,0,0,1,185,15,0,0
6,3,0,0,0,63,17,0,0
1,1,13,11,12,468,18,3,0
6,0,2,0,3,285,18,0,0
6,0,0,0,0,0,19,0,0
1,0,15,13,12,468,18,3,0
6,27,1,0,3,281,14,0,0
6,0,0,0,1,186,16,0,0
6,1356,0,0,0,9,6,0,0
1,0,0,0,0,29,18,3,58
6,1,3,1,2,11,16,0,0
6,0,0,0,0,0,1,0,0
6,0,30,30,8,0,6,0,0
6,0,0,0,0,16,19,0,0
6,3,4,4,1,5,15,0,0
6,0,0,0,0,6,12,0,0
6,1,72,72,6,339,53,0,0
6,1,1,3,0,11,5,0,0
0,0,1,1,0,6,78,3,56
6,0,10,10,3,40,30,0,0
0,0,0,0,0,9,25,3,58
6,0,1,0,0,6,2,0,0
6,0,0,0,0,2,16,0,0
1,0,5,5,1,211,49,3,60
6,8,10,10,0,15,38,0,0
5,0,2,1,0,1,8,3,45
3,0,0,0,0,2,7,4,39
6,0,0,0,0,0,0,0,0
1,0,1,0,2,272,13,3,48
1,3,2,3,0,7,5,3,62
5,0,5,4,1,2,12,4,44
6,0,0,0,3,19,9,0,0
6,0,0,0,1,186,16,0,0
0,0,0,0,0,9,18,4,59
2,0,1,0,0,2,11,2,58
6,0,0,0,3,138,40,0,0
6,0,1,1,1,6,4,0,0
6,3,4,2,8,285,22,0,0
6,2,4,2,8,299,21,0,0
6,0,0,0,0,4,3,0,0
4,0,0,0,0,0,0,3,39
6,0,0,0,0,0,4,0,0
6,0,0,0,0,1,3,0,0
6,5,17,12,13,287,26,0,0
6,0,0,0,0,18,14,0,0
0,0,0,0,0,8,20,3,57
3,0,0,0,0,2,7,3,41
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,42
0,0,1,1,0,0,2,3,52
6,0,4,4,2,13,6,0,0
3,0,0,0,0,2,7,2,53
6,0,2,2,13,14,40,0,0
6,1,90,87,13,0,17,0,0
6,1,3,1,2,11,15,0,0
6,1,1,0,0,9,6,0,0
2,0,0,0,0,0,17,3,60
2,0,0,0,0,1,18,4,58
4,0,0,0,0,2,0,4,47
6,0,3,3,7,46,17,0,0
6,0,1,1,0,4,4,0,0
0,1,1,0,0,10,29,3,56
6,2,49,47,29,356,23,0,0
6,0,0,0,0,1,5,0,0
5,0,2,1,0,1,8,3,48
6,0,0,0,0,3,12,0,0
6,1,8,9,3,6,32,0,0
1,0,1,0,2,272,13,3,53
6,0,0,0,0,12,20,0,0
6,2,5,2,8,281,14,0,0
2,0,1,1,1,2,33,3,0
6,0,2,2,2,7,10,0,0
6,3,48,47,7,44,22,0,0
5,0,5,4,1,2,12,3,61
1,0,10,7,16,351,39,3,51
6,0,0,0,1,186,16,0,0
2,0,0,0,0,1,20,3,56
3,0,0,0,0,2,7,3,53
5,0,5,4,1,2,12,4,59
3,0,0,0,0,2,5,3,42
6,0,6,4,8,290,20,0,0
4,0,0,0,0,0,0,1,40
6,0,21,23,6,313,18,0,0
1,0,1,0,2,272,13,3,0
3,0,0,0,0,2,5,3,41
6,13,13,13,3,7,10,0,0
3,0,0,0,0,2,5,4,42
5,0,5,4,1,2,12,4,39
6,8,10,10,0,15,38,0,0
6,0,0,0,0,3,4,0,0
4,0,12,11,1,41,27,3,54
6,0,0,0,0,24,20,0,0
5,0,5,4,1,2,12,3,41
2,0,0,0,0,1,20,3,60
6,0,23,25,6,301,18,0,0
6,1,0,0,1,18,10,0,0
2,0,0,0,0,1,17,3,60
5,0,2,1,0,1,8,5,47
4,2,0,0,0,197,1,3,41
6,0,0,0,0,10,6,0,0
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,41
6,0,0,0,0,31,29,0,0
2,0,1,1,0,17,15,2,54
1,0,11,10,15,917,24,4,53
6,3,4,2,8,285,22,0,0
6,1,1,1,0,3,3,0,0
6,1,5,4,9,43,23,0,0
6,0,0,0,0,0,0,0,0
6,0,3,3,8,66,37,0,0
1,0,0,0,0,0,2,2,60
6,0,0,0,0,2,0,0,0
4,0,0,0,0,0,3,2,37
5,0,2,1,0,1,8,3,41
0,0,0,0,0,9,25,3,57
3,0,0,0,0,2,7,3,40
3,0,0,0,0,2,7,4,40
6,0,0,0,0,5,13,0,0
1,0,1,0,2,272,13,3,49
2,0,0,0,0,1,18,3,58
6,0,0,0,0,0,2,0,0
3,0,0,0,0,2,7,3,39
4,0,0,0,0,0,2,0,41
0,0,0,0,0,5,17,3,55
5,0,2,1,0,1,8,3,63
5,0,2,1,0,1,8,3,37
3,0,0,0,0,2,7,3,41
3,0,0,0,0,2,7,4,54
6,0,0,0,0,4,5,0,0
6,0,1,1,1,4,6,0,0
1,0,2,6,1,483,16,4,53
2,0,0,0,0,15,20,4,55
6,0,42,41,12,275,13,0,0
6,0,0,0,0,3,1,0,0
3,0,0,0,0,2,7,4,41
6,0,0,0,1,186,16,0,0
6,8,7,8,15,342,74,0,0
2,0,1,0,1,2,25,4,54
5,0,5,4,1,2,12,3,61
6,0,12,12,9,48,29,0,0
6,0,1,1,0,3,2,0,0
6,0,2,1,3,31,19,0,0
3,0,0,0,0,2,7,4,41
1,0,1,1,0,2,7,3,58
6,1,18,18,2,30,28,0,0
3,0,0,0,0,2,7,4,42
6,0,0,0,0,29,29,0,0
6,0,0,0,0,0,0,0,0
6,1,11,13,3,52,67,0,0
1,0,5,5,1,211,49,3,58
5,0,2,1,0,1,8,3,48
5,0,5,4,1,2,12,4,63
6,0,0,0,0,2,16,0,0
6,0,0,0,0,1,0,0,0
6,0,0,0,1,83,13,0,0
1,32,9,10,1,566,6,3,54
4,0,0,0,0,1,0,6,31
6,1,2,1,1,11,13,0,0
6,0,0,0,0,50,5,0,0
6,0,1,1,0,12,10,0,0
0,0,0,0,0,0,2,5,60
1,0,1,0,2,272,13,3,52
6,1,2,1,2,284,17,0,0
6,29,4,1,9,284,28,0,0
6,0,0,0,0,26,48,0,0
5,0,5,4,1,2,12,3,0
6,0,0,0,0,6,15,0,0
6,0,0,0,1,185,15,0,0
6,8,8,9,15,371,76,0,0
6,0,2,2,3,41,18,0,0
1,0,1,0,2,272,13,3,55
5,0,5,4,1,2,12,3,61
6,0,2,1,1,184,54,0,0
6,0,22,23,15,57,70,0,0
5,0,2,1,0,1,8,3,61
4,0,0,0,0,0,0,3,48
3,0,0,0,0,2,7,4,41
5,0,2,1,0,1,8,3,61
6,1,2,2,8,241,55,0,0
5,0,2,1,0,1,8,3,62
3,0,0,0,0,2,5,3,41
1,0,11,9,13,435,21,3,0
6,6,1,0,2,37,46,0,0
1,0,1,0,2,272,13,5,52
3,0,0,0,0,2,7,3,53
6,3,0,0,2,16,25,0,0
6,0,0,0,0,9,6,0,0
6,0,0,1,0,12,32,0,0
1,0,0,0,0,4,10,3,0
2,0,1,1,0,13,5,4,57
5,0,2,1,0,1,8,3,0
2,0,0,0,0,2,21,3,57
6,0,0,0,0,1,3,0,0
5,0,2,1,0,1,8,3,41
6,0,138,85,10,11,12,0,0
3,0,0,0,0,2,7,5,39
2,0,0,0,0,1,21,4,57
6,3,3,3,1,52,53,0,0
6,0,0,0,0,26,48,0,0
6,3,3,3,1,52,53,0,0
5,0,5,4,1,2,9,3,40
0,0,0,0,0,3,22,3,48
6,0,0,0,0,2,15,0,0
5,0,5,4,1,2,9,4,63
0,0,0,0,0,5,14,4,37
5,0,5,4,1,2,12,5,48
1,31,10,12,2,678,24,3,57
6,0,0,0,1,185,15,0,0
6,1,1,1,0,17,18,0,0
0,1,0,0,0,5,23,4,59
6,0,0,0,0,0,0,0,0
6,0,0,0,1,186,16,0,0
4,0,0,0,0,0,0,2,57
6,0,1,1,2,10,13,0,0
1,0,1,0,2,272,13,3,0
6,0,0,0,0,0,0,0,0
6,1,1,0,2,284,17,0,0
6,1,1,0,4,3,21,0,0
2,0,0,0,0,1,19,3,60
2,0,0,0,0,2,21,3,61
2,0,0,0,0,1,18,3,58
6,2,14,12,8,285,35,0,0
1,0,6,4,8,277,19,3,51
3,0,0,0,0,2,7,3,41
3,0,0,0,0,2,7,3,39
1,25,9,10,1,566,8,3,58
6,0,0,0,0,6,15,0,0
3,0,0,0,0,2,7,3,41
6,1,1,1,2,4,8,0,0
3,0,0,0,0,2,7,3,41
3,0,0,0,0,2,7,3,40
6,1,5,4,5,69,31,0,0
6,27,1,0,3,280,14,0,0
1,0,11,9,13,488,27,3,47
6,0,10,2,9,277,16,0,0
6,0,2,2,7,63,19,0,0
1,0,1,0,2,272,13,3,52
3,0,0,0,0,2,7,3,41
6,0,2,2,7,67,35,0,0
0,0,4,4,2,16,12,5,38
3,0,0,0,0,2,7,4,39
3,0,0,0,0,2,7,3,56
6,2,12,10,8,283,23,0,0
6,0,1,1,1,30,23,0,0
5,0,5,4,1,2,12,4,61
0,0,0,0,0,9,14,3,53
4,0,0,0,0,0,2,3,39
6,3,3,3,1,52,53,0,0
3,0,0,0,0,2,5,3,54
1,0,1,0,2,272,13,0,53
0,0,0,0,0,5,17,3,58
3,0,0,0,0,2,5,4,39
5,0,5,4,1,2,12,3,0
6,3,3,3,1,52,53,0,0
6,0,0,0,1,185,15,0,0
6,1,0,0,7,12,8,0,0
3,0,0,0,0,2,5,3,41
3,0,0,0,0,2,5,3,42
2,0,0,0,0,1,18,3,57
1,0,1,0,2,272,13,3,0
6,0,1,1,0,15,3,0,0
3,0,0,0,0,2,7,4,40
6,0,4,4,1,8,8,0,0
4,0,0,0,0,0,0,3,37
2,0,1,0,0,2,19,3,63
6,0,49,51,28,66,35,0,0
6,2,3,2,2,13,10,0,0
6,0,0,0,0,13,8,0,0
3,0,0,0,0,2,5,3,41
3,0,0,0,0,2,7,4,40
5,0,2,1,0,1,8,3,0
1,26,9,10,1,566,8,3,57
3,0,0,0,0,2,7,3,39
0,0,0,0,0,0,2,4,58
4,0,0,0,3,285,5,3,40
1,1,1,0,2,281,16,3,46
5,0,2,1,0,1,8,4,48
6,5,28,30,8,78,51,0,0
6,1,1,0,0,2,19,0,0
6,1,2,1,2,8,21,0,0
6,0,3,6,0,4,37,0,0
6,0,0,0,0,0,0,0,0
6,1,59,58,2,0,4,0,0
6,0,1,1,0,0,0,0,0
2,0,0,0,0,1,21,3,61
6,0,0,0,1,186,16,0,0
0,1,1,0,0,6,12,3,54
6,0,0,0,0,8,16,0,0
6,0,0,0,0,1,0,0,0
1,1,4,4,0,348,32,4,47
6,0,0,0,1,259,13,0,0
6,0,0,0,1,186,16,0,0
5,0,2,1,0,1,8,3,47
3,0,0,0,0,2,7,3,40
6,28,3,2,0,8,0,0,0
6,0,0,0,0,0,2,0,0
6,0,0,0,0,0,6,0,0
0,0,4,4,2,16,12,3,31
6,0,1,1,6,13,8,0,0
3,0,0,0,0,2,7,3,57
6,8,8,9,15,371,76,0,0
0,1,0,0,0,11,25,3,53
5,0,5,4,1,2,9,3,58
5,0,2,1,0,1,8,3,44
6,0,0,0,0,26,48,0,0
6,1,83,81,27,0,17,0,0
6,0,0,0,0,3,0,0,0
6,0,0,0,0,1,3,0,0
2,0,0,0,0,13,20,3,57
0,0,1,1,0,0,2,3,52
6,0,0,0,0,7,5,0,0
1,0,2,2,0,1,0,3,46
2,0,0,0,0,13,20,3,59
5,0,5,4,1,2,9,4,65
2,0,0,0,0,1,19,2,60
6,0,0,0,0,0,6,0,0
6,0,0,0,0,0,0,0,0
6,3,3,1,8,293,25,0,0
6,0,0,0,1,185,15,0,0
0,0,0,0,0,234,32,3,42
6,0,0,0,0,29,29,0,0
6,0,0,0,0,12,19,0,0
1,0,6,5,9,491,16,3,56
6,0,0,0,0,0,1,0,0
6,1,4,6,0,21,24,0,0
4,0,0,0,0,0,0,4,38
2,0,1,1,0,2,28,4,52
3,0,0,0,0,2,5,3,41
6,0,2,2,7,58,21,0,0
6,1,2,1,4,302,30,0,0
6,1,2,2,8,241,55,0,0
6,1,2,1,2,288,29,0,0
4,0,0,0,2,8,3,3,41
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,43
6,0,1,1,1,56,25,0,0
2,0,1,0,0,19,28,3,56
6,0,0,0,0,1,18,0,0
3,0,0,0,0,2,7,3,42
6,4,3,4,15,343,59,0,0
0,0,1,1,0,9,22,3,53
2,0,0,0,0,1,19,5,60
0,0,0,0,0,5,16,3,0
6,0,1,1,1,4,6,0,0
0,1,0,0,0,4,15,3,57
6,0,44,46,28,227,65,0,0
6,0,2,2,1,176,55,0,0
6,2,8,6,8,284,22,0,0
6,0,2,2,7,58,21,0,0
3,0,0,0,0,2,7,3,41
6,0,0,0,0,4,5,0,0
6,0,4,4,1,10,7,0,0
6,0,2,0,6,7,8,0,0
6,0,0,0,0,4,5,0,0
6,0,0,0,0,8,6,0,0
6,0,1,0,2,280,14,0,0
6,0,1,1,1,73,50,0,0
3,0,0,0,0,2,7,3,41
3,0,0,0,0,2,7,3,42
6,0,1,1,5,237,27,0,0
6,0,0,0,0,21,6,0,0
5,0,5,4,1,2,12,3,49
0,0,0,0,0,9,25,2,56
2,0,0,0,0,1,18,4,59
3,0,0,0,0,2,7,3,41
6,0,1,1,0,39,16,0,0
4,0,0,0,0,1,2,3,33
2,0,9,7,8,274,31,3,54
6,0,7,6,6,12,10,0,0
6,0,2,0,2,87,28,0,0
2,0,0,0,0,7,18,3,60
3,0,0,0,0,2,7,1,41
6,0,1,1,5,15,12,0,0
1,0,15,13,12,468,18,4,57
6,0,1,1,2,12,9,0,0
1,0,1,0,2,272,13,5,54
6,2,4,2,8,286,29,0,0
3,0,0,0,0,2,7,4,53
5,0,5,4,1,2,12,3,62
1,0,15,13,12,468,18,3,56
6,0,0,0,0,0,0,0,0
5,0,8,8,1,11,20,3,65
1,0,5,5,1,211,42,4,62
6,0,1,1,7,67,33,0,0
4,0,0,0,0,4,4,4,40
6,0,0,0,0,0,0,0,0
6,1,2,2,12,484,62,0,0
6,0,11,1,7,61,45,0,0
6,0,0,0,0,1,3,0,0
6,19,35,34,12,106,31,0,0
6,0,0,0,0,2,0,0,0
6,0,0,0,1,116,28,0,0
5,0,5,4,1,2,12,3,60
6,0,0,0,0,4,4,0,0
2,0,0,0,0,0,22,3,60
6,0,0,0,0,15,16,0,0
4,0,0,0,1,24,23,3,47
6,0,0,0,0,31,29,0,0
1,0,4,4,0,7,6,3,0
6,0,2,0,3,274,13,0,0
6,2,2,1,0,121,55,0,0
6,0,0,0,0,12,10,0,0
1,0,17,14,14,564,32,3,31
6,0,1,1,1,0,6,0,0
5,0,2,1,0,1,8,3,49
2,0,1,0,0,2,19,3,63
6,3,77,75,10,61,34,0,0
0,0,1,0,0,7,17,5,54
1,0,1,0,2,272,13,3,52
3,0,0,0,0,2,7,4,40
6,0,0,0,1,186,16,0,0
6,6,1,0,7,203,72,0,0
6,7,53,51,11,293,27,0,0
6,0,0,0,0,10,9,0,0
6,106,107,106,31,53,44,0,0
6,0,1,0,0,15,6,0,0
6,0,0,0,1,186,16,0,0
6,0,0,0,0,0,0,0,0
6,0,0,0,3,27,11,0,0
6,0,59,59,14,7,10,0,0
3,0,0,0,0,2,5,3,42
6,0,0,0,1,186,16,0,0
1,0,1,0,2,272,13,5,53
0,0,0,0,0,7,20,5,57
6,0,0,0,0,4,0,0,0
1,0,15,13,12,468,18,3,57
3,0,0,0,0,2,7,3,55
6,0,0,0,0,1,3,0,0
6,0,1,0,2,272,13,0,0
5,0,2,1,0,1,8,5,47
6,1,1,0,2,280,19,0,0
5,0,2,1,0,1,8,3,65
3,0,0,0,0,2,7,3,40
6,1,1,1,1,24,15,0,0
6,0,5,4,4,275,20,0,0
6,0,1,0,0,37,32,0,0
6,0,0,0,1,185,15,0,0
2,0,1,0,0,2,25,3,57
0,0,0,0,0,5,13,2,59
0,0,1,1,0,4,18,6,54
3,0,0,0,0,2,7,4,39
1,1,8,8,1,211,41,4,60
6,0,0,0,1,186,16,0,0
0,0,0,0,0,7,20,5,58
6,0,0,0,2,3,3,0,0
6,0,1,1,1,0,6,0,0
1,0,0,0,0,1,4,3,0
1,29,5,6,1,546,8,4,0
5,0,5,4,1,2,12,3,0
6,1,1,0,0,9,6,0,0
6,8,6,7,15,371,76,0,0
6,0,0,0,0,18,20,0,0
5,0,2,1,0,1,8,3,42
3,0,0,0,0,2,5,3,39
6,0,0,0,0,29,29,0,0
4,0,0,0,0,0,0,3,41
6,8,7,8,15,342,74,0,0
3,0,0,0,0,2,7,3,41
1,0,10,7,16,350,39,4,53
6,0,2,2,7,69,22,0,0
6,1,20,19,8,57,30,0,0
0,0,0,0,0,5,19,2,30
5,0,5,4,1,2,12,5,57
1,0,1,0,2,272,13,3,52
6,0,0,0,0,37,3,0,0
6,0,0,0,0,0,0,0,0
3,0,0,0,0,2,5,4,43
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,54
6,3,3,1,8,284,28,0,0
6,0,1,0,1,779,46,0,0
6,0,0,0,0,3,2,0,0
2,0,0,0,0,1,20,4,62
6,0,0,0,0,26,48,0,0
2,0,0,0,0,2,20,4,52
3,0,0,0,0,2,5,3,43
0,0,0,0,0,5,17,4,56
1,0,1,0,2,272,13,3,55
4,0,0,0,0,0,2,4,33
6,0,1,1,1,16,23,0,0
6,0,0,0,1,55,32,0,0
6,0,0,0,0,12,4,0,0
2,0,0,0,0,1,18,3,59
4,0,0,0,0,1,1,4,52
6,0,0,0,0,8,6,0,0
1,0,1,0,2,272,13,3,0
6,4,7,6,17,521,67,0,0
1,0,1,0,2,272,13,4,51
6,0,0,0,0,4,1,0,0
5,0,5,4,1,2,12,4,61
5,0,5,4,1,2,9,3,35
6,0,0,0,0,0,0,0,0
6,0,0,0,0,31,29,0,0
6,0,0,0,0,19,8,0,0
1,0,12,12,2,149,20,2,50
6,0,1,1,7,58,30,0,0
6,0,5,5,2,11,43,0,0
6,4,9,8,13,17,12,0,0
6,3,8,6,6,188,31,0,0
4,0,0,0,0,11,8,2,33
0,0,0,0,0,5,17,3,54
3,0,0,0,0,2,5,3,41
5,0,2,1,0,1,8,3,61
3,0,0,0,0,2,7,3,41
6,1,72,72,6,19,16,0,0
3,0,0,0,0,2,7,3,40
1,0,15,12,18,772,32,3,56
5,0,2,1,0,1,8,4,41
3,0,0,0,0,2,7,3,42
6,0,1,0,0,5,8,0,0
6,3,12,11,6,18,10,0,0
0,0,0,0,0,8,21,3,54
2,0,0,0,0,1,19,3,58
2,0,0,0,0,1,20,4,60
6,0,0,0,1,186,16,0,0
3,0,0,0,0,2,7,3,40
6,0,0,0,0,4,5,0,0
3,0,0,0,0,2,7,4,42
1,0,16,14,12,468,18,3,55
1,0,1,0,2,272,13,3,0
1,0,3,3,0,16,26,5,55
4,0,0,0,0,3,0,4,40
4,0,0,0,0,0,1,3,40
6,3,1,1,1,320,49,0,0
0,0,0,0,0,5,18,3,56
6,1,72,71,2,0,5,0,0
1,26,9,10,1,567,8,3,57
6,18,0,0,1,0,2,0,0
3,0,0,0,0,2,7,4,40
6,0,24,25,15,28,66,0,0
1,3,4,4,4,27,18,3,49
4,0,0,0,0,0,1,3,57
6,16,15,14,7,18,48,0,0
6,0,0,0,0,3,4,0,0
6,0,7,5,6,6,8,0,0
6,28,2,0,3,284,19,0,0
5,0,5,4,1,2,12,3,33
6,0,1,1,1,16,23,0,0
3,0,0,0,0,2,7,5,40
6,0,0,0,0,4,1,0,0
6,0,0,0,1,48,12,0,0
6,0,0,0,0,0,0,0,0
1,0,1,0,2,272,13,3,53
6,2,2,2,1,3,21,0,0
5,0,5,4,1,2,12,3,46
3,0,0,0,0,2,5,4,39
6,1,0,0,0,8,7,0,0
5,0,5,4,1,2,9,3,0
6,0,0,0,1,186,16,0,0
5,0,5,4,1,2,9,4,49
5,0,2,1,0,1,8,5,0
2,0,0,0,0,1,19,3,57
5,0,2,1,0,1,8,4,0
5,0,2,1,0,1,8,3,63
1,0,6,5,9,491,16,3,58
6,604,4,3,0,17,0,0,0
4,0,0,0,0,0,6,4,37
3,0,0,0,0,2,7,3,41
3,0,0,0,0,2,7,4,54
5,0,1,0,0,1,7,4,60
1,30,10,11,1,578,8,4,0
6,0,4,4,0,6,7,0,0
6,1,2,1,1,5,13,0,0
1,0,0,0,0,0,2,1,58
6,0,0,0,0,12,4,0,0
6,0,0,0,0,0,0,0,0
6,20,31,30,16,16,12,0,0
1,0,1,0,2,272,13,3,54
6,4,6,7,15,263,71,0,0
5,0,5,4,1,2,9,4,64
4,0,0,0,0,17,11,3,41
6,0,3,3,4,279,21,0,0
6,2,2,2,1,5,23,0,0
6,1,2,1,1,11,13,0,0
4,0,1,0,3,55,22,3,33
6,0,0,0,1,186,16,0,0
6,0,0,0,0,10,15,0,0
1,5,2,3,10,533,56,5,58
6,2,2,2,1,5,23,0,0
6,0,0,0,0,0,5,0,0
